gene	log2fc	pval
ENSG00000085511	-0.13773028066976067	0.011472725060028444
ENSG00000085514	1.2092020513805153	8.138073530199785e-09
ENSG00000085552	0.2971388267819588	0.5734265734265734
ENSG00000085563	-0.5129528227297264	0.0008658612297371556
ENSG00000085662	-0.3111018853846339	8.242693018322496e-06
ENSG00000085719	0.13641489999943346	0.020346399575031586
ENSG00000085721	0.002841090421959791	0.8261350145337186
ENSG00000085733	0.43105909507520224	1.3564453406374439e-14
ENSG00000085741	-0.534804886276806	0.0001378287737120304
ENSG00000085760	-0.7811503308432997	1.15720171020465e-13
ENSG00000085788	0.04935936418283049	0.19633334979560013
ENSG00000085831	-0.17585700696081474	0.01081045662739508
ENSG00000085832	0.30504032501268696	1.8684778898162458e-07
ENSG00000085840	-0.16657231118463045	0.30393246045419964
ENSG00000085871	-0.857875488097342	1.2162822586912167e-07
ENSG00000085872	-0.005254124274689076	0.5928428890472028
ENSG00000085978	0.11231237243416459	0.0019479722272233893
ENSG00000085982	0.012798881452262378	0.8141227892542897
ENSG00000085998	-0.25251198477126024	0.016591446662272077
ENSG00000086015	0.5210776982976562	0.0007261931231122511
ENSG00000086061	0.08555818175067031	0.029999811818275393
ENSG00000086062	0.7503646256425327	1.4240077929417982e-15
ENSG00000086065	0.43705096665331666	3.539584707088135e-10
ENSG00000086102	-0.18325410073946102	1.8725478250804506e-06
ENSG00000086189	-0.46621924611895693	7.0477310790861706e-15
ENSG00000086200	0.0706992724226545	0.31894907767733494
ENSG00000086205	0.06935923434956237	0.6304200032513604
ENSG00000086232	0.2744886096657826	0.013345495084625519
ENSG00000086289	0.7693109872255093	6.517472269444931e-10
ENSG00000086300	0.22017288342875752	0.1816051903008425
ENSG00000086475	-0.2627228949047691	4.00180967182026e-08
ENSG00000086504	-0.3671599773386731	0.0014059116667942554
ENSG00000086506	-0.3695241704411849	0.06475009344049973
ENSG00000086544	0.2087542457886471	1.3837269454422599e-05
ENSG00000086548	1.1246744016215438	1.992164564911407e-09
ENSG00000086570	-0.05880840414858213	0.615600079366337
ENSG00000086589	0.04900235002222075	0.5813828882413051
ENSG00000086598	-0.4098857723598037	1.2112313702605198e-05
ENSG00000086619	-2.2733590001532775	1.998860521589797e-18
ENSG00000086666	0.21162719056257373	0.0014247004764271999
ENSG00000086696	-0.2550846158944218	0.04738569248747304
ENSG00000086712	-0.08948633064722955	0.04879795434481466
ENSG00000086730	-0.2370479135892225	0.026899041185169118
ENSG00000086758	-0.019482305818701917	0.4255208798496565
ENSG00000086827	-0.2511062711815093	3.6269617340328435e-05
ENSG00000087008	0.009253423988837994	0.7533884953001718
ENSG00000087053	0.4781245662395719	2.043847372985949e-09
ENSG00000087076	-0.05256743693503907	0.47927139593082113
ENSG00000087077	0.1829263680237112	6.531935446420411e-05
ENSG00000087086	0.7732816962500273	9.459839356870072e-08
ENSG00000087087	0.051703214096527006	0.22354099548959694
ENSG00000087088	0.5626873270282786	1.274801321611058e-12
ENSG00000087111	0.12486197013224754	0.0184059294939034
ENSG00000087116	0.8934101286116345	2.313384846705088e-11
ENSG00000087152	-0.15626947898933352	0.2298322413082875
ENSG00000087157	-0.12815353174216781	0.39368851798913085
ENSG00000087191	-0.0114448130603364	0.624879150846561
ENSG00000087206	-0.40705039194787673	1.15720171020465e-13
ENSG00000087237	-0.23409570335846297	0.19967679150643913
ENSG00000087245	0.9848688205515224	1.3968905712739639e-13
ENSG00000087250	-0.7488625838253178	0.07416509004940595
ENSG00000087253	0.6319633178558526	1.7210171738213388e-12
ENSG00000087258	-0.12338750784851982	0.33122354599707937
ENSG00000087263	0.3188141043084336	0.0009602657316159648
ENSG00000087266	-0.17309802871338675	0.012231995759275154
ENSG00000087269	-0.33486414420057997	8.34916568807155e-09
ENSG00000087274	-0.35965361899988935	4.3813851892155296e-10
ENSG00000087299	-0.701569940487758	3.18014024353113e-10
ENSG00000087301	-0.8245319164471887	0.21200996235639646
ENSG00000087302	-0.09058172138609777	0.016819071503882333
ENSG00000087303	0.039510243761974095	0.49102014027956076
ENSG00000087338	-0.6019470974067502	0.26190476190476186
ENSG00000087365	-0.23605530130273067	3.539584707088135e-10
ENSG00000087448	-0.19628002607964135	0.2916507965054558
ENSG00000087460	-0.1030667593771426	0.017204094127052923
ENSG00000087470	0.38486952572897337	1.7591955130369096e-14
ENSG00000087502	-0.2604758288196152	0.006377746290853119
ENSG00000087510	-0.39749146442075656	0.1062937062937063
ENSG00000087586	0.3816562131662664	0.117092465522653
ENSG00000087589	0.04199578727297393	0.9607468840975408
ENSG00000087842	0.5144323898127361	1.2162822586912167e-07
ENSG00000087884	0.4333733041347223	5.1918695317060845e-05
ENSG00000087903	-0.11167545931827405	0.9411813298595393
ENSG00000088002	0.6182209535729655	1.0073098547623752e-06
ENSG00000088035	-0.642419343010328	1.0388318984728843e-05
ENSG00000088038	-0.08650667297507653	0.0002179285378261097
ENSG00000088053	-0.06212954779350355	0.9914129810204156
ENSG00000088179	0.9726738363138452	0.00042418319239770184
ENSG00000088205	0.0048316579352736255	0.6576403704710183
ENSG00000088247	-0.04615320477808993	0.16394094387366764
ENSG00000088256	-0.2949611972307906	7.928562558915315e-06
ENSG00000088280	-0.16949190953185678	0.006706937714447935
ENSG00000088298	-0.7808425156623713	1.9148912173089936e-11
ENSG00000088320	0.3179805872068151	0.1976581872234046
ENSG00000088325	0.3763296622627088	0.0009534406876150287
ENSG00000088356	-0.07842780924046977	0.15773070989438942
ENSG00000088367	0.046758087876003884	0.4017542949252023
ENSG00000088386	0.2424917918641647	0.18496226652565406
ENSG00000088387	0.2894180676778717	1.5013604998735864e-09
ENSG00000088448	0.22564738963727038	0.1494717671950748
ENSG00000088682	-0.8042612745509246	3.463006512052052e-14
ENSG00000088726	-0.20987410249861327	0.38095238095238093
ENSG00000088756	0.20059542112294082	0.32460423320566006
ENSG00000088808	-0.5049831899386845	9.690748459508954e-10
ENSG00000088812	0.33068062273935084	7.428629987263001e-07
ENSG00000088827	-0.020211663052982942	0.8270662613117976
ENSG00000088832	-0.3363620882032059	6.682916747219286e-09
ENSG00000088833	-0.24567336644313187	2.7295045253409595e-07
ENSG00000088854	0.5972128389037579	0.0034278814164962167
ENSG00000088882	0.5990353711161802	3.3919140830351274e-08
ENSG00000088888	-0.00561570263357325	0.7883908645083231
ENSG00000088899	0.04227503856590076	0.7894006909872938
ENSG00000088926	0.5177260832832857	1.0674952951496852e-08
ENSG00000088930	-0.09048763854274	0.004813628768105611
ENSG00000088986	-0.18266079067721108	0.003955776292643816
ENSG00000088992	0.0329173006842538	0.9055956888924968
ENSG00000089006	0.06327446918022162	0.14241923395062991
ENSG00000089009	-0.22106433876863463	0.0033272819958255584
ENSG00000089041	0.14165637784829954	0.6146574383967253
ENSG00000089048	-0.24634355578768918	9.738663557820941e-05
ENSG00000089050	0.17404996525942806	0.027567774007998508
ENSG00000089053	-0.022019910728463543	0.09726522503776172
ENSG00000089060	0.5859661297312471	0.002032076680569041
ENSG00000089063	-0.5706332151034808	0.0006651041195037671
ENSG00000089094	-0.24707109453954246	0.017664824148763743
ENSG00000089101	0.1607068548033901	0.1571160489586807
ENSG00000089123	0.13088140741873033	0.7060581048038508
ENSG00000089127	0.9105413269466069	6.350503089270394e-11
ENSG00000089154	-0.181959789262649	0.011747557384599271
ENSG00000089157	-1.0380512868166782	5.451964289810433e-13
ENSG00000089159	0.27865251955105563	5.2101578352234224e-09
ENSG00000089169	-0.5471529834006681	9.91724820370463e-05
ENSG00000089177	0.014593533780296042	0.9452597360400462
ENSG00000089195	0.05963369983424727	0.20811027676489258
ENSG00000089199	-0.49822484610909257	0.0042249267492923395
ENSG00000089220	-0.8698023789500979	6.598589147121211e-15
ENSG00000089234	-0.016610776583029008	0.978421340043115
ENSG00000089248	-0.451297400450251	3.760149443735435e-09
ENSG00000089250	-0.9775352786582623	0.0017584777027986414
ENSG00000089280	-0.3197220692053051	1.1595758772812754e-06
ENSG00000089289	0.2540523932213752	6.359187865228765e-09
ENSG00000089335	-0.40451255708233624	0.1688265070954531
ENSG00000089351	0.18104547513017977	0.10435269201465336
ENSG00000089472	0.780725443235557	2.8559239923796704e-14
ENSG00000089597	0.15193373065929094	6.91680464198128e-06
ENSG00000089639	0.470662644544781	3.312506957494708e-08
ENSG00000089682	0.33051794447571226	0.6867905056759546
ENSG00000089685	-0.3451877294089023	0.10092424737733663
ENSG00000089693	-0.03693352716236831	0.3472784285554865
ENSG00000089737	0.23757446768703971	6.359187865228765e-09
ENSG00000089818	-0.7047711857826116	4.90221504294255e-15
ENSG00000089820	0.38727474146692487	1.0593763807945635e-05
ENSG00000089876	-0.4701665314588155	1.5606377339904226e-07
ENSG00000089902	-0.09462728837083745	0.6219360317032716
ENSG00000089916	-0.12898468676904784	0.4582787825141691
ENSG00000090006	0.6765073220577733	3.231559180388467e-09
ENSG00000090013	-0.16994244633065492	0.2066107614675584
ENSG00000090020	-0.023115848856136267	0.4601364332378711
ENSG00000090054	0.078607753902034	0.14933798398821427
ENSG00000090060	-0.044853263711885916	0.08380906617588522
ENSG00000090061	-0.06113418652375202	0.6189989454871263
ENSG00000090097	-0.2427259365838168	0.01516435909877357
ENSG00000090104	0.2439798404729654	0.34029927760577916
ENSG00000090263	0.37319103409009813	0.2568192383456369
ENSG00000090266	0.3497105489350574	0.10211271893123255
ENSG00000090273	-0.33384791436066763	1.4914499124952545e-10
ENSG00000090316	0.2284989530815693	2.9153790624116784e-05
ENSG00000090339	0.728362718975383	2.0022714820527853e-11
ENSG00000090372	-0.0469097990985432	0.660652787167278
ENSG00000090376	0.721833997304195	8.193641610127197e-11
ENSG00000090402	-0.206304269753236	0.2203911516866215
ENSG00000090432	-0.11177485373674045	0.1956143317128083
ENSG00000090447	-0.7282561543961457	4.691489608053561e-06
ENSG00000090470	-0.19942419544894818	0.4421737038276251
ENSG00000090487	0.10038503127801235	0.04927649173379901
ENSG00000090512	0.4148767806788598	3.0239521881973373e-05
ENSG00000090520	-1.0514923891668424	4.1965608365544934e-14
ENSG00000090530	-0.08536768377933157	0.38963373803504286
ENSG00000090539	0.21394256110331256	0.010686890232881652
ENSG00000090565	-0.09948801835986743	0.46145309138196366
ENSG00000090581	0.05734157688685215	0.49627357649761794
ENSG00000090615	-0.0027651026542585555	0.4989114934975649
ENSG00000090621	-1.432682542176643	3.470258530543528e-18
ENSG00000090659	-0.03283368834043898	0.6092690649038915
ENSG00000090661	-1.9347959457167292	1.0886610581479281e-11
ENSG00000090674	-0.6769466773988544	0.017582417582417582
ENSG00000090686	0.041118168416780065	0.47544072466747456
ENSG00000090776	0.5544104343318104	8.34916568807155e-09
ENSG00000090857	-0.1776208856201471	8.19499251730903e-05
ENSG00000090861	-0.6174648970044245	4.483631314499304e-09
ENSG00000090863	0.16778745746912804	0.0002692945343204551
ENSG00000090889	0.6665577178268265	0.0017930449971720608
ENSG00000090905	0.012416235230201522	0.7984014106653529
ENSG00000090924	0.22716620068034743	0.0017703258100150922
ENSG00000090971	0.0935358326252711	0.5470301660362981
ENSG00000090975	0.026203375398512918	0.3525300057887011
ENSG00000090989	0.03755562859542749	0.5928428890472028
ENSG00000091009	-0.4995971320649275	1.6898388867697942e-09
ENSG00000091039	0.04448216131916993	0.32300705533788265
ENSG00000091073	0.3616414099280192	6.972853041561294e-05
ENSG00000091106	0.20690417577526077	0.2832616608931666
ENSG00000091127	-0.010862314749417123	0.6307833329267092
ENSG00000091129	-1.8636869384206562	3.345352397719069e-18
ENSG00000091136	0.11520304156772099	0.04832332450132777
ENSG00000091140	-0.43401320913766384	2.2533657601139723e-06
ENSG00000091157	-0.2537634993379356	1.1001812552374268e-09
ENSG00000091164	-0.2847039451812954	6.504152450472385e-12
ENSG00000091317	0.2460735281179538	0.054945741476931285
ENSG00000091409	0.34404410721912626	4.665423763616185e-05
ENSG00000091428	-0.575830665458124	0.04175824175824176
ENSG00000091436	0.09180588070892526	0.017399488775692782
ENSG00000091482	0.37103785294546654	0.1016133650110793
ENSG00000091483	-0.6991542882642321	3.9364951624615547e-14
ENSG00000091490	0.04906104596093641	0.5975341093827955
ENSG00000091527	0.05730149410233665	0.35885134011843023
ENSG00000091542	-0.2086395156015186	8.19499251730903e-05
ENSG00000091583	0.8932628292046303	2.308439754580678e-11
ENSG00000091592	0.481910543946519	0.00307852102024149
ENSG00000091640	-0.41751769621303936	1.1300524927799634e-12
ENSG00000091651	-0.031859260849547155	0.7757575757575759
ENSG00000091656	-0.15760787176103008	0.26918125525017345
ENSG00000091704	-2.528529728931229	1.1213924452214201e-13
ENSG00000091732	-0.2606530020705726	1.8684778898162458e-07
ENSG00000091844	0.1879092951053849	0.7142857142857142
ENSG00000091879	0.33943717020570574	0.06094644777808132
ENSG00000091947	0.12779992611207547	1.0
ENSG00000091972	-0.06233581315415293	0.41246313790678935
ENSG00000091986	1.1458931639591263	2.031750107713592e-13
ENSG00000092009	0.3142135211425128	0.008593130390573318
ENSG00000092010	0.28487923682229876	1.6643970351284978e-09
ENSG00000092020	-0.6409460203505333	0.2160633484162896
ENSG00000092036	-0.07143781122381654	0.37635683036340006
ENSG00000092068	-0.42276102214784217	0.14729049627328725
ENSG00000092094	0.01639948499482813	0.4159172648590024
ENSG00000092108	-0.3088134245104044	0.00030145406558092073
ENSG00000092148	0.3418387343798237	5.246911205479475e-14
ENSG00000092199	-0.041947329782743736	0.3502001942354852
ENSG00000092201	0.3729218178521947	3.9385892716773587e-10
ENSG00000092203	-0.06150870610807502	0.08455650748070052
ENSG00000092208	-0.38063866098322663	2.231362538224518e-06
ENSG00000092330	-0.5443816366337018	2.3035526940058653e-06
ENSG00000092421	0.41064629794450624	0.1111111111111111
ENSG00000092439	-0.19088873690841623	0.32065435520903884
ENSG00000092470	-0.24842977138170852	0.3362650462626776
ENSG00000092531	0.024169018388963792	0.5531956114070448
ENSG00000092621	-1.3154572755939	5.959026433013842e-14
ENSG00000092820	0.5045921375461511	2.947904463817858e-13
ENSG00000092841	0.608113716178984	6.176308953240247e-11
ENSG00000092847	-0.4365848504893499	6.349897489821004e-14
ENSG00000092853	-0.3169214326818448	0.6611721611721613
ENSG00000092871	0.38841769294030826	0.000709126536322909
ENSG00000092929	0.5609609719194459	2.660295315855726e-11
ENSG00000092931	-0.015122084300294603	0.8323827349218436
ENSG00000092964	0.3442798866624486	4.055709982413307e-07
ENSG00000092969	1.1649959221489858	3.759843200817178e-15
ENSG00000092978	-0.04437148274121583	0.30919121828412466
ENSG00000093000	0.008359148509022418	0.6941434813912064
ENSG00000093009	0.03239262428082057	0.7648410171064635
ENSG00000093010	0.32152542955264707	4.827770466202874e-07
ENSG00000093072	0.4617495348452003	3.5618736887867264e-05
ENSG00000093144	-0.2803672655406402	3.3731994039604515e-05
ENSG00000093167	0.2110569780651872	7.129718208995007e-05
ENSG00000093217	-0.16093996582158354	0.030316413364962186
ENSG00000094631	-0.09781437126351022	0.003153057892896942
ENSG00000094841	-0.2728284106488026	6.037039246485229e-05
ENSG00000094880	-0.09332459534556747	0.0022398266556136284
ENSG00000094914	0.18776947311464554	0.0005923058335298057
ENSG00000094916	0.06374321462423183	0.2991618964314652
ENSG00000094975	-0.8126469784433681	3.428580557510389e-07
ENSG00000095002	0.13461400313421024	0.08233023307216039
ENSG00000095015	-0.500321690122913	0.6139686400555965
ENSG00000095059	0.41306759547536487	4.479839085253293e-06
ENSG00000095066	-0.6814999810113918	1.8271117947024693e-12
ENSG00000095139	-0.3216085595565268	7.342600197806745e-08
ENSG00000095203	-0.9586510638136794	2.804073406078782e-10
ENSG00000095209	-0.7360292555640235	0.001212529627515672
ENSG00000095261	0.03172162223170716	0.47030849332781655
ENSG00000095303	0.6749162579037602	2.3194735176842135e-12
ENSG00000095319	0.06561510255627212	0.1540910815352822
ENSG00000095321	-1.1969404292425239	1.341265627618183e-11
ENSG00000095370	-0.016457351242692653	0.8701610811443585
ENSG00000095380	-0.28623278474606906	0.0002364873137011237
ENSG00000095383	0.8786927723181606	3.886856367209383e-15
ENSG00000095397	-0.3158829986779992	0.3350467243779045
ENSG00000095485	-0.27272619644318397	1.5761561594237114e-08
ENSG00000095539	-0.13394339770663422	0.5805224523759993
ENSG00000095564	-0.04793289172576465	0.5531956114070448
ENSG00000095574	0.7795436392673949	0.1791091927267221
ENSG00000095585	-0.1619424103529461	0.009587023364790864
ENSG00000095637	0.34015798958984433	1.9414069858724983e-05
ENSG00000095713	0.43153093302772305	9.080910264180866e-06
ENSG00000095787	-0.2959174288863302	2.6380153835865803e-09
ENSG00000095794	-0.6693497886827018	7.172722931769855e-06
ENSG00000095906	-0.32174294853786023	1.073772435245062e-10
ENSG00000095932	-0.3196896562949938	0.14595842079070964
ENSG00000095951	0.3606598774336476	0.04078321269554235
ENSG00000095970	-0.077504793958461	0.6274700178869204
ENSG00000096006	1.0270714113700947	2.2639564512410234e-09
ENSG00000096060	-0.27110406775394225	3.829069387873512e-05
ENSG00000096063	-0.508479714526338	2.8530513136605934e-07
ENSG00000096070	-0.20381248091794646	0.42077365861648097
ENSG00000096080	-0.048800288795554536	0.2802112681301142
ENSG00000096088	0.15715670706083884	0.5015568436499529
ENSG00000096384	0.4573091981215214	2.52026781995698e-15
ENSG00000096395	-0.15130192644034324	0.5365835537460252
ENSG00000096401	-0.11963869267725968	5.475745196701596e-05
ENSG00000096433	1.0566177633000642	2.2327087484456852e-18
ENSG00000096654	-0.5431012778671089	1.634912574898918e-05
ENSG00000096696	0.25030190689926357	0.003801856570243107
ENSG00000096717	-0.32992750246945235	1.26533118139497e-07
ENSG00000096746	0.3705037205896353	1.46558422495661e-08
ENSG00000096872	-0.16822982414972643	0.0012841074028339284
ENSG00000096968	0.039564823151419404	0.6474612861442588
ENSG00000097007	-0.031845349967639436	0.9552008827846545
ENSG00000097021	0.683079784676984	2.6865964615891033e-13
ENSG00000097033	0.6249194017134521	3.77297597817798e-13
ENSG00000097096	0.031729319993587524	0.5887149460823253
ENSG00000099139	0.3978708056470097	0.0007837800626766382
ENSG00000099194	0.18621304744954514	0.07587885252251009
ENSG00000099203	-0.8647616495569714	3.029716041246893e-12
ENSG00000099204	-0.02718925589611132	0.9419478370769262
ENSG00000099219	-0.07114507063861097	0.2765212267728723
ENSG00000099246	-0.46865827029597895	3.473166272684205e-08
ENSG00000099250	0.416409158363372	1.5808317249599164e-09
ENSG00000099256	0.5162254513172506	3.0960030404015684e-10
ENSG00000099260	-0.7277991409964777	3.772480543488844e-16
ENSG00000099282	0.6559717774947451	1.2360843897208605e-08
ENSG00000099284	-0.5164451422132004	2.564963486312211e-10
ENSG00000099290	0.21750281452242248	0.0006107591056887842
ENSG00000099308	-1.0453483320993442	8.595037791633075e-16
ENSG00000099331	0.4004800686767318	3.5752255702835974e-09
ENSG00000099341	0.4170302823143288	9.357127731003617e-11
ENSG00000099364	-0.16317142522764172	0.29578522495600124
ENSG00000099377	-0.38007723228522394	0.025622980851320174
ENSG00000099381	-0.15013789613995243	0.01779612367491983
ENSG00000099385	-0.17983407251642447	0.0019479722272233893
ENSG00000099622	-0.83464192977587	9.2766935203127e-18
ENSG00000099624	0.4108613643585919	0.0017131296372089064
ENSG00000099769	0.6049926724351558	9.035315259102339e-08
ENSG00000099783	-0.2381974210246618	2.8152876714281907e-11
ENSG00000099795	-0.11371377712392672	0.14584720630299233
ENSG00000099797	-0.792339538297469	9.245218634974503e-08
ENSG00000099800	-0.27240303789768205	4.3430258518895265e-05
ENSG00000099804	-0.20579245144323366	0.0530038503238793
ENSG00000099810	-0.45855291678614307	9.218104299996282e-12
ENSG00000099812	1.2532811273408058	8.02547822533288e-18
ENSG00000099814	0.025877624678404487	0.452588885144776
ENSG00000099817	0.008945912475024187	0.7756090881495159
ENSG00000099821	-0.5143468406726797	1.2380444707060752e-06
ENSG00000099834	0.20161380597018663	0.4319596013689029
ENSG00000099849	0.17940772501716395	0.10664000994798388
ENSG00000099864	0.08890859947579344	0.18230834825354691
ENSG00000099866	-0.8001798580019432	0.0008785313828268946
ENSG00000099875	-0.7677763918929852	0.15797559174644824
ENSG00000099889	-0.34980320955777344	1.3294529425111674e-06
ENSG00000099899	0.2318565999181459	3.8987820166643874e-05
ENSG00000099901	-0.046070643513012044	0.07662513184492546
ENSG00000099904	0.5308159723045556	0.34285714285714286
ENSG00000099910	0.10740554127854907	0.2728644523956315
ENSG00000099917	0.22865785556898643	3.74180278278298e-06
ENSG00000099937	0.6273566473111281	4.097188876019721e-08
ENSG00000099940	0.1901804675627332	0.0009890228733151468
ENSG00000099942	0.1525891775180206	0.00042083524792184364
ENSG00000099949	0.28879182526331704	0.00021181045721976082
ENSG00000099953	0.8783620461902579	9.580528494712295e-14
ENSG00000099956	-0.29188590530438674	5.476871561763468e-09
ENSG00000099958	-0.7648983432493814	2.7218960349100413e-05
ENSG00000099968	-0.3478483337802487	1.206292807290259e-08
ENSG00000099991	-0.10128743572141019	0.21541464963972634
ENSG00000099992	-0.0043963805009639145	0.466567044298126
ENSG00000099994	0.2168223129636857	0.02727606754089589
ENSG00000099995	-0.11184880006199904	0.00018483838046215963
ENSG00000099998	0.38453590621872635	5.2101578352234224e-09
ENSG00000100003	0.655220434431083	2.627199851266623e-09
ENSG00000100014	0.5876524403953951	2.9809275773008704e-08
ENSG00000100023	-0.11173684617011759	0.0033272819958255584
ENSG00000100028	0.6391384700023757	6.517472269444931e-10
ENSG00000100029	0.03308011793683008	0.6278282642416717
ENSG00000100030	-0.014476727313095239	0.9817405015829257
ENSG00000100033	0.23294014140481423	0.16608072201571167
ENSG00000100034	0.3763056773583777	5.556548481826914e-08
ENSG00000100038	-0.32270795217593573	4.1583439987793754e-09
ENSG00000100055	0.2300428689449845	0.0079812376718845
ENSG00000100056	0.013558049720138854	0.40879926965689184
ENSG00000100065	0.2759771515854865	0.0003265091047577443
ENSG00000100075	-0.6830190463834818	4.943781822735318e-08
ENSG00000100077	-0.2607766129649569	0.008353443721021262
ENSG00000100079	-1.9041693463104075	2.373290919859118e-13
ENSG00000100083	-0.06628481707489442	0.10328547703551974
ENSG00000100084	-0.1593504605956788	0.0014874761962627267
ENSG00000100092	0.39128274660112083	1.0000209465361813e-05
ENSG00000100097	0.9605441303539592	2.136421814491379e-14
ENSG00000100099	0.09436022880742456	0.674733700581662
ENSG00000100100	0.15401823226940436	0.5083315735521454
ENSG00000100105	-0.6100484334596139	0.0031190947455475766
ENSG00000100106	0.3223923112183513	4.6081236033118025e-08
ENSG00000100109	0.03825889992761233	0.24990253421496988
ENSG00000100116	-1.683733235513099	4.9897862991744444e-12
ENSG00000100122	-0.08683377219425381	0.6039166328134207
ENSG00000100124	0.18700208786385275	0.28577454548933146
ENSG00000100129	-0.0239675534267505	0.2953049344012678
ENSG00000100138	0.33002872168706077	0.003801856570243107
ENSG00000100139	-0.2932422125965033	2.1370817517318716e-07
ENSG00000100142	1.0527628167751217	4.5956552573434185e-05
ENSG00000100147	0.17386629708757084	0.0005923058335298057
ENSG00000100150	-0.14150323149151944	0.10013861951374059
ENSG00000100151	-0.15719626956780175	0.03194282604095981
ENSG00000100154	-0.09122278162851316	0.31693265838363516
ENSG00000100162	0.20185996248238425	0.0882815647115639
ENSG00000100167	-0.29875199196168367	0.054789736846654634
ENSG00000100170	-0.03092855856386123	0.9982317903548006
ENSG00000100196	-0.2138288906513921	0.15635289969986782
ENSG00000100201	-0.2535753015049913	2.1853834377624033e-12
ENSG00000100207	-0.123494474368254	0.017399488775692782
ENSG00000100209	-0.45362887936195406	2.317543824052998e-08
ENSG00000100211	-0.09806604937406505	0.5786659161272165
ENSG00000100216	-0.13167040160687904	0.225127936873455
ENSG00000100220	-0.1434343129340263	4.569966940351117e-06
ENSG00000100221	-0.15650812156413352	0.43956043956043955
ENSG00000100225	0.2477478758382503	9.907294667777274e-05
ENSG00000100226	-0.03560003040728432	0.21727327010823994
ENSG00000100227	0.16537641608228526	0.000767180178886201
ENSG00000100228	-0.383460677538185	0.1569669882535778
ENSG00000100234	0.8757436890300987	9.716336642430768e-13
ENSG00000100239	-0.28970701596200144	5.138034301250926e-10
ENSG00000100241	0.1745638948062158	3.403464855273614e-07
ENSG00000100242	0.468329453566362	4.6206459792409267e-10
ENSG00000100243	0.0069038815185287206	0.5615811009154887
ENSG00000100246	0.36057762116267256	0.0032312643368011163
ENSG00000100258	-1.0786129436334768	3.856070216771728e-09
ENSG00000100263	-0.5528146079613911	1.7100230676862754e-07
ENSG00000100266	-0.3814106285906256	5.864749838449693e-10
ENSG00000100280	0.09020642525142009	0.2036352950282595
ENSG00000100281	0.189862126354857	0.09720320005973034
ENSG00000100284	0.2801220359510701	2.997292779370962e-06
ENSG00000100285	-0.10210854433929839	0.8841683079477839
ENSG00000100288	0.2957649618712921	4.136066020533613e-06
ENSG00000100292	0.20153843268902705	0.022462983043118893
ENSG00000100294	-0.1416177814284083	0.008282916537384844
ENSG00000100296	-0.1076487515959137	0.005405886035755181
ENSG00000100297	0.45687280381481443	1.46558422495661e-08
ENSG00000100299	0.04900386461904205	0.28769132651142293
ENSG00000100300	0.7727531340427056	6.682916747219286e-09
ENSG00000100304	0.3828213141253798	1.6394550701916036e-11
ENSG00000100307	-0.6567963842305637	0.0022961296266968264
ENSG00000100316	-0.6516715989588739	1.575028328707128e-10
ENSG00000100320	0.019719980614361532	0.4401664155741143
ENSG00000100321	0.22629177621746166	0.0412406551216526
ENSG00000100324	-0.11058490691253908	0.0042249267492923395
ENSG00000100325	-0.26462753942081463	1.827007169598743e-07
ENSG00000100330	-0.12388334710833249	0.07282614278084586
ENSG00000100335	-0.3565123603729923	1.2345515282026393e-05
ENSG00000100342	0.425287671553658	5.6730986350955516e-05
ENSG00000100345	0.5504548393071822	4.922928382404464e-14
ENSG00000100347	-0.031434087831218704	0.7660622815044287
ENSG00000100348	0.16653126407923224	0.2348186692192349
ENSG00000100350	-0.17365531419430802	0.7857142857142857
ENSG00000100351	0.10392863262942242	0.04042139956987062
ENSG00000100353	-0.31574957619271515	3.4305668293063134e-11
ENSG00000100354	-0.16440591184773723	3.9696981776121617e-05
ENSG00000100359	-0.7873268289995217	1.46558422495661e-08
ENSG00000100360	0.013077332205732262	0.587099940428432
ENSG00000100362	0.20291194834224413	0.0558573969866281
ENSG00000100364	0.3886464156919729	1.968456205772063e-06
ENSG00000100365	0.9351526276055324	3.692294363816138e-14
ENSG00000100372	0.2150649787985408	0.41529382099348355
ENSG00000100376	-0.013415142531236768	0.7255196719708128
ENSG00000100379	-0.5922823309829202	0.0028848860118209966
ENSG00000100380	-0.10438991754990923	0.04292396969217442
ENSG00000100387	0.09294243191810381	0.26032697601733057
ENSG00000100393	0.14417330937301998	0.004690266308828981
ENSG00000100395	-0.24592229311077318	0.12916434212024935
ENSG00000100401	0.15119727371312308	0.00027813861262809966
ENSG00000100403	-0.14513135444738623	0.011609419646416487
ENSG00000100410	0.5139036028833921	1.374149335254547e-10
ENSG00000100412	-0.6258624357358649	9.716336642430768e-13
ENSG00000100413	-0.2569872497912513	0.055461053679459756
ENSG00000100416	-0.8003105450274504	1.7210171738213388e-12
ENSG00000100417	0.1583781159691675	0.047852578447385524
ENSG00000100418	0.7072042596508261	9.666103861035781e-06
ENSG00000100422	-0.9805732900590698	0.004231166150670795
ENSG00000100425	-0.15470053375804582	0.030638671828566857
ENSG00000100429	0.25529893683349414	0.00034259983969600453
ENSG00000100439	-0.07320514777372367	0.4136956588567132
ENSG00000100441	0.15587755117883972	0.00030145406558092073
ENSG00000100442	-0.20936535151321678	0.000790643727950585
ENSG00000100445	-0.06285735258613201	0.38332716790086574
ENSG00000100450	-0.34784675114044106	0.06761599410171246
ENSG00000100453	1.7794282728573165	1.3365098754093061e-05
ENSG00000100461	-0.17947754647879322	0.0150278725234511
