gene,rna_lfc,rna_p,prot_lfc,prot_p,mut_freq,concordant,transcriptomic,proteomic,genomic,score
ENSG00000070614,-0.7492809523809534,9.176823384238646e-09,-0.446966974197533,5.481983650482757e-05,0.0095238095238095,True,0.7492809523809534,0.446966974197533,0.0095238095238095,0.6312943262411347
ENSG00000180353,-0.5442428571428604,0.000389086586414,0.5396202838302919,0.0001439368038023,0.0095238095238095,False,0.5442428571428604,0.5396202838302919,0.0095238095238095,0.6309397163120567
ENSG00000101096,-1.1204161904761882,1.4948639939686057e-07,-0.3585569279077525,1.1291622766025983e-09,0.0095238095238095,True,1.1204161904761882,0.3585569279077525,0.0095238095238095,0.6309397163120567
ENSG00000137216,0.781938095238095,9.894006513326957e-08,0.4296169936721732,7.250375301606184e-05,0.0095238095238095,True,0.781938095238095,0.4296169936721732,0.0095238095238095,0.6305851063829786
ENSG00000123989,0.1782590476190471,0.2056208934967273,0.4165714561383389,5.93707996707693e-07,0.019047619047619,True,0.1782590476190471,0.4165714561383389,0.019047619047619,0.6302304964539007
ENSG00000160323,-0.5757638095238091,0.0015030737404579,-0.5169691334586819,0.1572500789959627,0.0095238095238095,True,0.5757638095238091,0.5169691334586819,0.0095238095238095,0.6300531914893617
ENSG00000114054,-0.3495619047619041,0.0001077023637256,-0.8884359536130368,4.0409661860649197e-16,0.0095238095238095,True,0.3495619047619041,0.8884359536130368,0.0095238095238095,0.6298758865248226
ENSG00000064419,0.2189266666666682,0.000155975648076,0.3464965661041539,1.164650639256564e-12,0.019047619047619,True,0.2189266666666682,0.3464965661041539,0.019047619047619,0.6288120567375886
ENSG00000169291,-0.9455380952380974,2.718189675395081e-07,-0.386807993811221,0.0012876451407029,0.0095238095238095,True,0.9455380952380974,0.386807993811221,0.0095238095238095,0.6286347517730496
ENSG00000100596,0.5164466666666634,8.673828492306072e-06,0.5471521403873751,2.6778436021575423e-14,0.0095238095238095,True,0.5164466666666634,0.5471521403873751,0.0095238095238095,0.6282801418439716
ENSG00000007866,0.5984085714285712,2.040664549857309e-06,0.4979952362659254,4.3301343964209806e-07,0.0095238095238095,True,0.5984085714285712,0.4979952362659254,0.0095238095238095,0.6277482269503546
ENSG00000163736,0.440573333333333,0.6625205835400574,-0.6337884996876397,6.306371015416039e-05,0.0095238095238095,False,0.440573333333333,0.6337884996876397,0.0095238095238095,0.6275709219858157
ENSG00000117115,-0.9944819047619032,0.0034104866296997,0.3697690917406078,7.334295736001575e-06,0.0095238095238095,False,0.9944819047619032,0.3697690917406078,0.0095238095238095,0.6275709219858154
ENSG00000141034,-0.6069076190476181,1.532777087545098e-08,-0.4936886453521651,8.345112991327709e-05,0.0095238095238095,True,0.6069076190476181,0.4936886453521651,0.0095238095238095,0.6272163120567376
ENSG00000145147,-0.7583571428571414,0.0001977817362596,-0.0534132836748142,0.3209738767894274,0.0285714285714285,True,0.7583571428571414,0.0534132836748142,0.0285714285714285,0.6270390070921985
ENSG00000111271,-0.4158895238095219,6.565076076840149e-05,-0.6613625243911834,3.152246692686417e-11,0.0095238095238095,True,0.4158895238095219,0.6613625243911834,0.0095238095238095,0.6268617021276596
ENSG00000127947,0.7593371428571452,1.3708875811792526e-07,0.4256009401929503,1.1001812552374266e-09,0.0095238095238095,True,0.7593371428571452,0.4256009401929503,0.0095238095238095,0.6254432624113475
ENSG00000124212,-0.3684047619047614,0.1786178945962253,0.2058858661816103,0.0296860564053221,0.019047619047619,False,0.3684047619047614,0.2058858661816103,0.019047619047619,0.6252659574468085
ENSG00000168542,0.3083666666666644,0.2418192919675204,1.081746192852993,8.994777442699214e-14,0.0095238095238095,True,0.3083666666666644,1.081746192852993,0.0095238095238095,0.6252659574468085
ENSG00000105254,0.3385838095238114,0.0016079569672033,0.8537397690848181,9.716336642430768e-13,0.0095238095238095,True,0.3385838095238114,0.8537397690848181,0.0095238095238095,0.6249113475177304
ENSG00000115540,0.4841504761904769,3.435248287879304e-05,0.5775466145487869,0.0727272727272727,0.0095238095238095,True,0.4841504761904769,0.5775466145487869,0.0095238095238095,0.6247340425531915
ENSG00000156345,-0.5400761904761895,2.6959123068009285e-05,-0.5162279047038183,0.0022114108801415,0.0095238095238095,True,0.5400761904761895,0.5162279047038183,0.0095238095238095,0.6245567375886525
ENSG00000158089,0.489206666666667,0.1072129462898174,-0.570048039248551,0.1973684210526316,0.0095238095238095,False,0.489206666666667,0.570048039248551,0.0095238095238095,0.6242021276595744
ENSG00000035928,-0.4075590476190491,4.013904371866809e-05,-0.6598817713429845,9.73782297533547e-17,0.0095238095238095,True,0.4075590476190491,0.6598817713429845,0.0095238095238095,0.6238475177304964
ENSG00000019991,-0.5929457142857117,0.0031981901062067,0.4856254719932593,8.631950963235408e-05,0.0095238095238095,False,0.5929457142857117,0.4856254719932593,0.0095238095238095,0.6234929078014184
ENSG00000167642,1.011449523809528,2.2455462632231838e-07,0.3520374935340378,0.0038525476813689,0.0095238095238095,True,1.011449523809528,0.3520374935340378,0.0095238095238095,0.6233156028368794
ENSG00000181588,0.5248904761904747,0.0003150376962838,-0.5198318246870137,0.5649367593414428,0.0095238095238095,False,0.5248904761904747,0.5198318246870137,0.0095238095238095,0.6231382978723403
ENSG00000152818,-0.5470380952380971,4.881068226035148e-08,-0.505473498751762,7.229069553108219e-16,0.0095238095238095,True,0.5470380952380971,0.505473498751762,0.0095238095238095,0.6231382978723403
ENSG00000135541,-0.4745047619047646,1.0996486699691328e-06,-0.5779485611740931,0.0268261150614091,0.0095238095238095,True,0.4745047619047646,0.5779485611740931,0.0095238095238095,0.6231382978723403
ENSG00000142798,0.1720171428571397,0.4391095622350265,0.4043620388962452,1.2856027567217266e-09,0.019047619047619,True,0.1720171428571397,0.4043620388962452,0.019047619047619,0.6229609929078013
ENSG00000111249,-1.6483371428571427,1.0013581560595408e-05,-0.2904865974690018,0.4377842422527143,0.0095238095238095,True,1.6483371428571427,0.2904865974690018,0.0095238095238095,0.6227836879432624
ENSG00000108797,-0.6489504761904783,5.0155917803285415e-05,0.1000328729273043,0.4751230334595511,0.019047619047619,False,0.6489504761904783,0.1000328729273043,0.019047619047619,0.6220744680851064
ENSG00000184675,-0.400249523809526,9.93088053267436e-05,-0.6587028515293873,0.0058528697384096,0.0095238095238095,True,0.400249523809526,0.6587028515293873,0.0095238095238095,0.6220744680851062
ENSG00000147381,0.6210304761904762,0.0599233869748886,-0.4646026262977578,0.1121826731459854,0.0095238095238095,False,0.6210304761904762,0.4646026262977578,0.0095238095238095,0.6218971631205674
ENSG00000118004,-1.1524914285714305,0.0008120040209104,-0.3250571985149868,0.0037022884168965,0.0095238095238095,True,1.1524914285714305,0.3250571985149868,0.0095238095238095,0.6210106382978723
ENSG00000211658,0.295549523809524,0.9841724748012964,1.085065438218951,8.479085936263019e-05,0.0095238095238095,True,0.295549523809524,1.085065438218951,0.0095238095238095,0.6210106382978722
ENSG00000153827,0.2055428571428557,3.044305899157725e-05,0.3428173633309264,1.0111371046728673e-14,0.019047619047619,True,0.2055428571428557,0.3428173633309264,0.019047619047619,0.6206560283687943
ENSG00000167772,0.4326152380952361,0.3329932726784173,0.6026377685965016,0.0031848657249687,0.0095238095238095,True,0.4326152380952361,0.6026377685965016,0.0095238095238095,0.6204787234042553
ENSG00000177697,0.3788952380952395,0.0089305449590028,0.712326654202176,2.3656359781157687e-10,0.0095238095238095,True,0.3788952380952395,0.712326654202176,0.0095238095238095,0.6204787234042553
ENSG00000142784,-0.5985314285714285,3.145875011519806e-07,-0.467538515880527,2.6745938854062075e-10,0.0095238095238095,True,0.5985314285714285,0.467538515880527,0.0095238095238095,0.6203014184397162
ENSG00000007237,-0.6522466666666649,5.097271937375805e-05,0.4412712415379793,1.1007997445031751e-05,0.0095238095238095,False,0.6522466666666649,0.4412712415379793,0.0095238095238095,0.6203014184397162
ENSG00000123104,-0.6490200000000037,6.963662061586703e-08,-0.4436700585120192,3.556304957784095e-08,0.0095238095238095,True,0.6490200000000037,0.4436700585120192,0.0095238095238095,0.6201241134751773
ENSG00000159339,-0.7632771428571417,0.001108747820021,0.4050444508455868,0.045556277833782,0.0095238095238095,False,0.7632771428571417,0.4050444508455868,0.0095238095238095,0.6197695035460993
ENSG00000080573,0.5777657142857162,0.0155103098408399,0.4787589553464535,0.0010378131002596,0.0095238095238095,True,0.5777657142857162,0.4787589553464535,0.0095238095238095,0.6190602836879433
ENSG00000169435,0.7460114285714319,0.0028848477470563,0.4111457327919581,0.0002421981495736,0.0095238095238095,True,0.7460114285714319,0.4111457327919581,0.0095238095238095,0.6187056737588652
ENSG00000113916,-0.2389961904761879,0.017464647170786,0.2993504442317132,0.0597076819043291,0.019047619047619,False,0.2389961904761879,0.2993504442317132,0.019047619047619,0.6181737588652483
ENSG00000165841,1.4113647619047611,8.290025161863475e-05,-0.2920104593593677,0.2975576195390437,0.0095238095238095,False,1.4113647619047611,0.2920104593593677,0.0095238095238095,0.6174645390070922
ENSG00000064651,0.5863171428571423,0.0114913604217559,0.4651527763206573,2.053055275219289e-05,0.0095238095238095,True,0.5863171428571423,0.4651527763206573,0.0095238095238095,0.6169326241134752
ENSG00000144619,-0.5015209523809521,0.0019960963072604,0.1310521234984918,0.5355521155830754,0.019047619047619,False,0.5015209523809521,0.1310521234984918,0.019047619047619,0.6169326241134752
ENSG00000077616,-0.8826895238095211,2.557823257922398e-05,-0.3634300892768323,0.0968008255933952,0.0095238095238095,True,0.8826895238095211,0.3634300892768323,0.0095238095238095,0.6165780141843971
ENSG00000123360,-0.4950180952380965,0.005754564236816,0.131445362042303,0.1895017325457239,0.019047619047619,False,0.4950180952380965,0.131445362042303,0.019047619047619,0.6160460992907801
ENSG00000122224,-0.6095571428571436,0.0222931071811436,0.4454230894186217,0.1939393939393939,0.0095238095238095,False,0.6095571428571436,0.4454230894186217,0.0095238095238095,0.6158687943262411
ENSG00000104765,0.3698876190476223,0.0055475672513969,0.700731199253255,0.0018743451872594,0.0095238095238095,True,0.3698876190476223,0.700731199253255,0.0095238095238095,0.6149822695035461
ENSG00000166311,-0.4386238095238077,9.300222046774438e-05,0.5771300010799898,9.21340458873791e-09,0.0095238095238095,False,0.4386238095238077,0.5771300010799898,0.0095238095238095,0.6149822695035461
ENSG00000112299,0.5044704761904786,0.1080782500046363,0.5120317837907464,0.0068771943303083,0.0095238095238095,True,0.5044704761904786,0.5120317837907464,0.0095238095238095,0.614804964539007
ENSG00000109436,-0.433724761904763,4.248715905900656e-06,-0.1032067685203124,0.1785377533979443,0.0285714285714285,True,0.433724761904763,0.1032067685203124,0.0285714285714285,0.613918439716312
ENSG00000128731,-0.3784399999999994,2.556334260944628e-05,-0.1235868352902684,0.027862167377626,0.0380952380952381,True,0.3784399999999994,0.1235868352902684,0.0380952380952381,0.6137411347517729
ENSG00000100578,-0.1005019047619057,0.1565971039898921,-0.5299810715457731,0.1103520187004498,0.019047619047619,True,0.1005019047619057,0.5299810715457731,0.019047619047619,0.613563829787234
ENSG00000129993,-1.9161866666666687,1.1043135265861049e-07,0.2572323930704545,0.301125362425672,0.0095238095238095,False,1.9161866666666687,0.2572323930704545,0.0095238095238095,0.613209219858156
ENSG00000163082,1.3443828571428575,1.6801648595326583e-08,-0.2892859461693717,0.5788736547250479,0.0095238095238095,False,1.3443828571428575,0.2892859461693717,0.0095238095238095,0.613209219858156
ENSG00000109606,0.289164761904761,2.8894574921287357e-05,0.2344977507571677,1.5326825075997742e-10,0.019047619047619,True,0.289164761904761,0.2344977507571677,0.019047619047619,0.613031914893617
ENSG00000095066,-0.366220952380953,0.0122948266784468,-0.6814999810113918,1.8271117947024693e-12,0.0095238095238095,True,0.366220952380953,0.6814999810113918,0.0095238095238095,0.6124999999999999
ENSG00000275342,0.3767866666666659,0.0293894645692817,0.6596875487279981,7.053006822159898e-10,0.0095238095238095,True,0.3767866666666659,0.6596875487279981,0.0095238095238095,0.6124999999999999
ENSG00000118523,-0.3342542857142856,0.349085544546351,0.7490585726928352,1.266305544475628e-11,0.0095238095238095,False,0.3342542857142856,0.7490585726928352,0.0095238095238095,0.612145390070922
ENSG00000162896,0.265174285714286,0.2099265253515789,1.1439380896329467,4.745011812935625e-10,0.0095238095238095,True,0.265174285714286,1.1439380896329467,0.0095238095238095,0.6119680851063829
ENSG00000055609,-0.3872238095238067,7.974792894672664e-07,-0.1239682894762133,0.0400250798174355,0.0285714285714285,True,0.3872238095238067,0.1239682894762133,0.0285714285714285,0.611436170212766
ENSG00000165632,-0.379957142857144,1.1485739631741233e-06,-0.6379594050437625,2.270643091602321e-09,0.0095238095238095,True,0.379957142857144,0.6379594050437625,0.0095238095238095,0.611436170212766
ENSG00000164919,0.39066857142857,4.765680793944785e-06,0.6137483955995009,3.635218221577573e-07,0.0095238095238095,True,0.39066857142857,0.6137483955995009,0.0095238095238095,0.6112588652482269
ENSG00000169991,-0.6799980952380942,0.0001287425336284,-0.4048094494490151,0.0067602443913261,0.0095238095238095,True,0.6799980952380942,0.4048094494490151,0.0095238095238095,0.6112588652482269
ENSG00000159063,0.2792209523809532,0.0002174419868703,-1.015364018986613,1.8624073325624567e-05,0.0095238095238095,False,0.2792209523809532,1.015364018986613,0.0095238095238095,0.610549645390071
ENSG00000166169,-0.439919999999999,2.993738851215769e-05,-0.5500654994738525,0.000274163311189,0.0095238095238095,True,0.439919999999999,0.5500654994738525,0.0095238095238095,0.6098404255319149
ENSG00000070476,-0.5083247619047615,1.016965723917059e-06,-0.493095698478232,0.8314167772372107,0.0095238095238095,True,0.5083247619047615,0.493095698478232,0.0095238095238095,0.6094858156028369
ENSG00000174358,-0.6511523809523805,0.1798957569123096,-0.0803279775147238,0.3549452338753058,0.019047619047619,True,0.6511523809523805,0.0803279775147238,0.019047619047619,0.6089539007092198
ENSG00000169174,0.8285876190476191,0.0192382040378906,0.351213856954633,0.0132757272032249,0.0095238095238095,True,0.8285876190476191,0.351213856954633,0.0095238095238095,0.6089539007092197
ENSG00000099889,-0.8393133333333314,4.017373677837969e-05,-0.3498032095577734,1.3294529425111674e-06,0.0095238095238095,True,0.8393133333333314,0.3498032095577734,0.0095238095238095,0.6087765957446808
ENSG00000187498,0.4333419047619031,0.0402403587029123,0.1409076582228721,0.1517003560238161,0.019047619047619,True,0.4333419047619031,0.1409076582228721,0.019047619047619,0.6087765957446808
ENSG00000132436,0.4954819047619061,3.439777513570594e-05,-0.4988183521668219,0.0361586106713543,0.0095238095238095,False,0.4954819047619061,0.4988183521668219,0.0095238095238095,0.6085992907801419
ENSG00000154330,-1.309246666666665,1.5188678029073483e-06,-0.2834505598985757,0.0017900585987259,0.0095238095238095,True,1.309246666666665,0.2834505598985757,0.0095238095238095,0.6080673758865247
ENSG00000149782,0.8667238095238083,8.750410658184706e-09,0.3417004965610495,1.5266403986863036e-12,0.0095238095238095,True,0.8667238095238083,0.3417004965610495,0.0095238095238095,0.6078900709219858
ENSG00000111602,0.3523923809523808,0.0041748280597672,-0.6689154057338591,0.0004406914534811,0.0095238095238095,False,0.3523923809523808,0.6689154057338591,0.0095238095238095,0.6078900709219858
ENSG00000120137,0.3361152380952337,0.0024990481606898,0.7156867498728054,0.0030721348852605,0.0095238095238095,True,0.3361152380952337,0.7156867498728054,0.0095238095238095,0.6078900709219858
ENSG00000175707,-0.0373838095238108,0.1464617391332887,-0.7246547724127268,4.936832145268952e-06,0.019047619047619,True,0.0373838095238108,0.7246547724127268,0.019047619047619,0.6077127659574468
ENSG00000104447,0.2099085714285706,0.0940579118967216,0.2278563070978201,0.0260764131113681,0.0380952380952381,True,0.2099085714285706,0.2278563070978201,0.0380952380952381,0.6066489361702128
ENSG00000141646,-0.727172380952382,2.019074193541077e-08,-0.0166699367121871,0.1729424003064442,0.1904761904761904,True,0.727172380952382,0.0166699367121871,0.1904761904761904,0.6065602836879432
ENSG00000087460,-0.383895238095242,6.241376698074424e-05,-0.1030667593771426,0.0172040941270529,0.0571428571428571,True,0.383895238095242,0.1030667593771426,0.0571428571428571,0.6063829787234042
ENSG00000113088,-0.6519647619047628,0.0578923950702199,0.4025082371333965,0.0161849379608746,0.0095238095238095,False,0.6519647619047628,0.4025082371333965,0.0095238095238095,0.6061170212765956
ENSG00000137767,0.5641114285714295,7.0725789881239856e-06,0.4317186076265464,1.1771993988818734e-08,0.0095238095238095,True,0.5641114285714295,0.4317186076265464,0.0095238095238095,0.6048758865248227
ENSG00000110442,-0.3347342857142834,7.754898407914796e-05,0.6884453679744915,6.517472269444931e-10,0.0095238095238095,False,0.3347342857142834,0.6884453679744915,0.0095238095238095,0.6048758865248227
ENSG00000127831,0.4016942857142833,0.0836497960872163,0.1465657034654377,0.1920452823268567,0.019047619047619,True,0.4016942857142833,0.1465657034654377,0.019047619047619,0.6048758865248227
ENSG00000125304,0.35459142857143,0.0001329710859928,-0.6426829296783225,1.7078643351348306e-07,0.0095238095238095,False,0.35459142857143,0.6426829296783225,0.0095238095238095,0.6046985815602837
ENSG00000267467,-0.5142714285714283,0.0308704144765409,0.459434178818519,0.0136066894509261,0.0095238095238095,False,0.5142714285714283,0.459434178818519,0.0095238095238095,0.6045212765957446
ENSG00000174738,-0.2628914285714305,0.0902273520069354,-1.0041931494127745,5.473764041919457e-05,0.0095238095238095,True,0.2628914285714305,1.0041931494127745,0.0095238095238095,0.6038120567375886
ENSG00000169297,-1.677848571428572,0.000642226977887,-0.2461698544491568,0.3543245465442262,0.0095238095238095,True,1.677848571428572,0.2461698544491568,0.0095238095238095,0.6036347517730496
ENSG00000068650,0.1316857142857177,0.2717473277215771,0.336623848635508,1.5795024653608748e-05,0.0285714285714285,True,0.1316857142857177,0.336623848635508,0.0285714285714285,0.6032801418439716
ENSG00000181873,-0.6035142857142866,6.64562467434903e-07,-0.409240796283207,7.240879351057162e-10,0.0095238095238095,True,0.6035142857142866,0.409240796283207,0.0095238095238095,0.6032801418439716
ENSG00000116584,0.4370561904761914,3.55301675902195e-05,0.5221057366347033,8.038164938208734e-15,0.0095238095238095,True,0.4370561904761914,0.5221057366347033,0.0095238095238095,0.6027482269503546
ENSG00000130822,2.7075571428571434,2.3845470713148705e-06,0.2107651307778404,0.8006181461559035,0.0095238095238095,True,2.7075571428571434,0.2107651307778404,0.0095238095238095,0.6023936170212766
ENSG00000107897,0.3331685714285743,6.0288077997278506e-05,0.6811223102751711,1.353848694533478e-12,0.0095238095238095,True,0.3331685714285743,0.6811223102751711,0.0095238095238095,0.6023936170212766
ENSG00000196159,-0.4473933333333342,0.0347874044232132,0.0706609908481503,0.3076367672846762,0.0571428571428571,False,0.4473933333333342,0.0706609908481503,0.0571428571428571,0.602127659574468
ENSG00000198844,-0.950504761904762,3.9656544899189513e-07,-0.3079513053275704,0.0158530710931928,0.0095238095238095,True,0.950504761904762,0.3079513053275704,0.0095238095238095,0.6016843971631205
ENSG00000213903,-0.2602419047619033,0.0050300732610384,0.9844019895383128,0.1362637362637362,0.0095238095238095,False,0.2602419047619033,0.9844019895383128,0.0095238095238095,0.6011524822695036
ENSG00000175216,0.4051952380952368,1.7738019614941858e-07,0.1389692344174733,3.329433161290121e-07,0.019047619047619,True,0.4051952380952368,0.1389692344174733,0.019047619047619,0.6011524822695035
ENSG00000124942,0.1572304761904774,0.1256404137414874,0.3580515565583688,6.196373392783023e-05,0.019047619047619,True,0.1572304761904774,0.3580515565583688,0.019047619047619,0.6000886524822695
ENSG00000138035,0.1504819047619037,0.0225018104057251,-0.3745657968263671,5.673098635095552e-05,0.019047619047619,False,0.1504819047619037,0.3745657968263671,0.019047619047619,0.6000886524822695
ENSG00000196700,-0.5026495238095237,1.7313827648687708e-05,-0.4517292609978227,3.0960030404015684e-10,0.0095238095238095,True,0.5026495238095237,0.4517292609978227,0.0095238095238095,0.5984929078014184
ENSG00000144712,-1.3515552380952371,5.210240064303949e-09,-0.2528968572340986,0.002105077859215,0.0095238095238095,True,1.3515552380952371,0.2528968572340986,0.0095238095238095,0.5981382978723404
ENSG00000154310,0.6319580952380957,9.684416170851616e-06,0.3838439226232424,3.8349051517887016e-10,0.0095238095238095,True,0.6319580952380957,0.3838439226232424,0.0095238095238095,0.5979609929078014
ENSG00000205268,-0.5387647619047637,0.000100808488723,-0.4246929299905631,0.0259259640303685,0.0095238095238095,True,0.5387647619047637,0.4246929299905631,0.0095238095238095,0.5977836879432623
ENSG00000176208,0.6252199999999988,1.762981557147265e-05,0.3843417705433367,0.245126813363298,0.0095238095238095,True,0.6252199999999988,0.3843417705433367,0.0095238095238095,0.5976063829787234
ENSG00000183779,0.5509657142857147,0.0031582195585567,0.4152883513541638,6.257386869172666e-07,0.0095238095238095,True,0.5509657142857147,0.4152883513541638,0.0095238095238095,0.5972517730496454
ENSG00000107104,-0.937188571428571,4.839372804357327e-09,-0.3042534600476045,1.3193342921378701e-09,0.0095238095238095,True,0.937188571428571,0.3042534600476045,0.0095238095238095,0.5972517730496454
ENSG00000149418,0.860399999999995,5.9787512082795466e-06,-0.0370670760467923,0.2710485251980028,0.019047619047619,False,0.860399999999995,0.0370670760467923,0.019047619047619,0.5956560283687943
ENSG00000154678,-1.234514285714286,9.020434519066862e-07,0.2580290899379633,0.6715191510574354,0.0095238095238095,False,1.234514285714286,0.2580290899379633,0.0095238095238095,0.5954787234042553
ENSG00000129009,0.247974285714287,0.4160049723174308,0.9756657101786708,2.2437484771795058e-11,0.0095238095238095,True,0.247974285714287,0.9756657101786708,0.0095238095238095,0.5945921985815603
ENSG00000187609,-0.2938685714285709,0.0279450494609877,-0.7363735796231197,0.0009325543010834,0.0095238095238095,True,0.2938685714285709,0.7363735796231197,0.0095238095238095,0.5942375886524822
ENSG00000158859,-0.0946657142857159,0.411469770671104,0.3785461447603637,0.0002403727481239,0.0285714285714285,False,0.0946657142857159,0.3785461447603637,0.0285714285714285,0.5938829787234042
ENSG00000154258,-0.9332723809523812,9.139954074942948e-05,-0.2953715793396085,0.6149407114624506,0.0095238095238095,True,0.9332723809523812,0.2953715793396085,0.0095238095238095,0.5938829787234042
ENSG00000122952,1.7022571428571425,9.466617141523676e-10,0.2219993241307527,0.440934065934066,0.0095238095238095,True,1.7022571428571425,0.2219993241307527,0.0095238095238095,0.5937056737588652
ENSG00000179954,0.000414285714287,0.8739019323724383,0.5986528941067206,1.36256240254292e-07,0.0285714285714285,True,0.000414285714287,0.5986528941067206,0.0285714285714285,0.5931737588652483
ENSG00000204469,-0.1394657142857163,0.046827580807988,-0.3699028466600715,1.1983826019651095e-10,0.019047619047619,True,0.1394657142857163,0.3699028466600715,0.019047619047619,0.5926418439716312
ENSG00000147234,-0.8130247619047619,0.0034104866296997,0.3097076616145422,0.4274889995990473,0.0095238095238095,False,0.8130247619047619,0.3097076616145422,0.0095238095238095,0.5921099290780141
ENSG00000157240,0.2559199999999979,0.1625165761791087,0.8649072993372009,7.357217653803049e-11,0.0095238095238095,True,0.2559199999999979,0.8649072993372009,0.0095238095238095,0.5906914893617021
ENSG00000151655,-0.2571247619047616,0.5359516940351985,0.8486991902827299,1.7359734552467427e-11,0.0095238095238095,False,0.2571247619047616,0.8486991902827299,0.0095238095238095,0.590336879432624
ENSG00000103222,0.2365800000000018,0.028787401413319,0.2360790615418473,0.0013842167729265,0.019047619047619,True,0.2365800000000018,0.2360790615418473,0.019047619047619,0.589982269503546
ENSG00000099341,0.5104438095238102,3.350870165137508e-07,0.4170302823143288,9.357127731003616e-11,0.0095238095238095,True,0.5104438095238102,0.4170302823143288,0.0095238095238095,0.5898049645390071
ENSG00000091879,0.691044761904763,1.274481469697896e-05,0.3394371702057057,0.0609464477780813,0.0095238095238095,True,0.691044761904763,0.3394371702057057,0.0095238095238095,0.5898049645390071
ENSG00000168140,-0.279440952380952,0.0909880750348173,0.1526373092145689,0.1015359311519205,0.0285714285714285,False,0.279440952380952,0.1526373092145689,0.0285714285714285,0.589627659574468
ENSG00000139648,0.2216409523809523,0.1624428955620255,1.1082553765573486,1.932613291979372e-09,0.0095238095238095,True,0.2216409523809523,1.1082553765573486,0.0095238095238095,0.5892730496453901
ENSG00000132549,-0.0919761904761902,0.1336482784354927,-0.3504971609967704,1.3802839403804536e-05,0.0380952380952381,True,0.0919761904761902,0.3504971609967704,0.0380952380952381,0.5889184397163121
ENSG00000158258,-0.9699723809523776,0.0006928412058814,0.2761847652264571,0.2305443235633592,0.0095238095238095,False,0.9699723809523776,0.2761847652264571,0.0095238095238095,0.588741134751773
ENSG00000173706,-0.4344295238095288,0.0003198055658043,0.4749825201968107,0.0005937298258125,0.0095238095238095,False,0.4344295238095288,0.4749825201968107,0.0095238095238095,0.588563829787234
ENSG00000139211,1.5004876190476182,7.606331648550353e-08,0.2213464564330607,0.8999385905096587,0.0095238095238095,True,1.5004876190476182,0.2213464564330607,0.0095238095238095,0.587854609929078
ENSG00000149823,-0.7044495238095259,1.3676385900159264e-05,-0.3272906563408249,2.2437484771795058e-11,0.0095238095238095,True,0.7044495238095259,0.3272906563408249,0.0095238095238095,0.587854609929078
ENSG00000113758,0.2788419047619026,0.07482256456566,0.7403712439273704,2.604657737750619e-13,0.0095238095238095,True,0.2788419047619026,0.7403712439273704,0.0095238095238095,0.587854609929078
ENSG00000104626,0.4873104761904745,2.3834952440604852e-05,0.4296487543242229,3.6665528054831846e-09,0.0095238095238095,True,0.4873104761904745,0.4296487543242229,0.0095238095238095,0.587677304964539
ENSG00000121380,1.3809123809523802,3.440101208678174e-05,0.2266817028316481,0.3515328924381943,0.0095238095238095,True,1.3809123809523802,0.2266817028316481,0.0095238095238095,0.587322695035461
ENSG00000185222,0.3780104761904788,0.0025986105425697,0.5302693322071477,0.0205148431987649,0.0095238095238095,True,0.3780104761904788,0.5302693322071477,0.0095238095238095,0.586968085106383
ENSG00000204628,-0.2637161904761882,0.0014422811765775,-0.782894582137029,3.890873445823729e-13,0.0095238095238095,True,0.2637161904761882,0.782894582137029,0.0095238095238095,0.5867907801418439
ENSG00000068976,-0.9639114285714268,0.0001858710550107,-0.2726182445679264,0.001612812427501,0.0095238095238095,True,0.9639114285714268,0.2726182445679264,0.0095238095238095,0.5866134751773049
ENSG00000102302,-0.5567495238095237,0.0001267412211166,0.066212586257766,0.7070575494207576,0.019047619047619,False,0.5567495238095237,0.066212586257766,0.019047619047619,0.5866134751773049
ENSG00000204542,3.3852342857142856,5.044455786976377e-06,-0.1768725833901427,0.6690334185623694,0.0095238095238095,False,3.3852342857142856,0.1768725833901427,0.0095238095238095,0.5862588652482269
ENSG00000137812,1.6365533333333353,5.734117030509394e-10,0.2106369238740875,0.2622284484138231,0.0095238095238095,True,1.6365533333333353,0.2106369238740875,0.0095238095238095,0.586081560283688
ENSG00000213203,-0.8689247619047613,3.1934561199341437e-06,0.288796165017974,0.0019207951233781,0.0095238095238095,False,0.8689247619047613,0.288796165017974,0.0095238095238095,0.5853723404255318
ENSG00000134317,0.9309714285714286,0.0002174639809268,0.2780931284167849,0.5144937497256616,0.0095238095238095,True,0.9309714285714286,0.2780931284167849,0.0095238095238095,0.5851950354609928
ENSG00000123191,0.2053761904761906,0.5894762259971869,-1.170717884233266,1.5875099085598228e-10,0.0095238095238095,False,0.2053761904761906,1.170717884233266,0.0095238095238095,0.5846631205673758
ENSG00000130844,-0.3281647619047625,0.0481639861881524,-0.5878050535339163,0.0487314543042097,0.0095238095238095,True,0.3281647619047625,0.5878050535339163,0.0095238095238095,0.5843085106382979
ENSG00000168724,0.0424933333333328,0.8613836370440995,-0.5578354336856641,3.0644807476871736e-11,0.019047619047619,False,0.0424933333333328,0.5578354336856641,0.019047619047619,0.5839539007092198
ENSG00000164414,0.4356942857142858,2.6939179090346927e-05,-0.4522686175345392,0.0001109773868916,0.0095238095238095,False,0.4356942857142858,0.4522686175345392,0.0095238095238095,0.5839539007092198
